Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_0564459901385144;0.0648;0.0611;0.0000;0.1000;0.1000;0.0000;0.0370;0.0741;0.0053;0.4295;0.6609;3;4;0.0120;0.5148;0.6479;Qwen 2.5-1.5B
ID_3888832724995864;0.1538;0.2578;0.4000;0.2000;0.3500;0.0714;0.0714;0.2500;0.0714;0.0413;0.7457;2;7;0.1268;0.6159;0.7131;Qwen 2.5-1.5B
ID_6408169127073219;0.0663;0.0521;0.0000;0.1000;0.0500;0.0000;0.0400;0.0400;0.0044;0.1429;0.6188;1;1;0.0044;0.1872;0.6513;Qwen 2.5-1.5B
ID_2097340857065853;0.4152;0.3220;0.4000;0.5000;0.3500;0.0741;0.1852;0.2593;0.0999;0.2811;0.6698;5;8;0.1276;0.3405;0.7093;Qwen 2.5-1.5B
ID_2559066882962466;0.0599;0.1886;0.0000;0.0000;0.1000;0.0000;0.0000;0.2857;0.0000;0.2494;0.5761;2;5;0.0243;0.3139;0.7023;Qwen 2.5-1.5B
ID_3720190068644174;0.2259;0.2843;0.2000;0.4000;0.4000;0.0357;0.1429;0.2857;0.0504;0.3527;0.5779;7;11;0.1113;0.4548;0.5989;Qwen 2.5-1.5B
ID_1870389730408675;0.5667;0.3822;0.6000;0.5000;0.3000;0.0909;0.1515;0.1818;0.1251;0.1048;0.5770;5;6;0.1402;0.1492;0.5052;Qwen 2.5-1.5B
ID_2888737036015916;0.6162;0.5249;0.8000;0.6000;0.3000;0.2500;0.3750;0.3750;0.3396;0.1907;0.6848;6;7;0.3396;0.2076;0.6859;Qwen 2.5-1.5B
ID_5633763429024541;0.2083;0.3180;0.0000;0.3000;0.4000;0.0000;0.0769;0.2051;0.0177;0.3106;0.6972;3;8;0.0726;0.3540;0.6454;Qwen 2.5-1.5B
ID_8047078292358267;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0203;0.1511;0;0;0.0000;0.0203;0.1511;Qwen 2.5-1.5B
ID_2934031372127516;0.3680;0.2570;0.4000;0.2000;0.1000;0.0769;0.0769;0.0769;0.0769;0.3395;0.7377;3;3;0.0769;0.3500;0.7417;Qwen 2.5-1.5B
ID_0961955935523938;0.2048;0.1322;0.4000;0.2000;0.1000;0.0541;0.0541;0.0541;0.0225;0.0647;0.6125;2;2;0.0225;0.0647;0.6272;Qwen 2.5-1.5B
ID_1747170505344631;0.6321;0.4079;0.8000;0.7000;0.3500;0.0690;0.1207;0.1207;0.0827;0.3815;0.6172;7;7;0.0827;0.3815;0.5991;Qwen 2.5-1.5B
ID_4961539278604455;0.2851;0.2756;0.4000;0.4000;0.4500;0.0417;0.0833;0.1875;0.0479;0.4233;0.6151;4;9;0.0885;0.4367;0.6697;Qwen 2.5-1.5B
ID_0162059400153020;0.3785;0.3526;0.4000;0.3000;0.3000;0.0426;0.0638;0.1277;0.0383;0.3385;0.5872;3;6;0.0600;0.5084;0.6399;Qwen 2.5-1.5B
ID_3613722593784448;0.0851;0.0818;0.2000;0.1000;0.0500;0.0769;0.0769;0.0769;0.0154;0.0226;0.6574;1;2;0.0154;0.0346;0.7054;Qwen 2.5-1.5B
ID_0094007714707651;0.5541;0.3949;0.8000;0.4000;0.2500;0.1053;0.1053;0.1316;0.1000;0.5921;0.5569;4;5;0.1101;0.5921;0.3903;Qwen 2.5-1.5B
ID_6501120313475077;0.3836;0.3202;0.4000;0.3000;0.2000;0.1053;0.1579;0.2105;0.1000;0.1250;0.6941;3;6;0.1140;0.1775;0.6876;Qwen 2.5-1.5B
ID_5373491670322208;0.0663;0.0918;0.0000;0.1000;0.1500;0.0000;0.0263;0.0789;0.0029;0.4811;0.6748;1;3;0.0106;0.5265;0.6642;Qwen 2.5-1.5B
ID_4041211770858318;0.0163;0.0131;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3212;0.5422;1;1;0.0000;0.4482;0.7021;Qwen 2.5-1.5B
ID_8696858608013659;0.2796;0.3170;0.4000;0.2000;0.3000;0.0645;0.0645;0.1935;0.0645;0.2120;0.7190;2;6;0.1042;0.2544;0.7089;Qwen 2.5-1.5B
ID_2137955582623291;0.1389;0.0896;0.2000;0.1000;0.0500;0.0250;0.0250;0.0250;0.0125;0.2329;0.6242;1;1;0.0125;0.3106;0.6269;Qwen 2.5-1.5B
ID_2538824540800669;0.5387;0.5081;0.6000;0.4000;0.3000;0.1579;0.2105;0.3158;0.1842;0.2941;0.6778;4;6;0.2267;0.3431;0.7051;Qwen 2.5-1.5B
ID_7686768230673663;0.2454;0.2225;0.4000;0.2000;0.1500;0.0513;0.0513;0.0769;0.0513;0.1032;0.6726;3;4;0.0577;0.1904;0.6991;Qwen 2.5-1.5B
ID_8884890472193474;0.3012;0.4044;0.4000;0.3000;0.3000;0.1667;0.2500;0.5000;0.0861;0.4000;0.7195;4;8;0.1719;0.4286;0.7004;Qwen 2.5-1.5B
ID_0996374647319169;0.2819;0.3723;0.4000;0.2000;0.2500;0.1538;0.1538;0.3846;0.1538;0.3675;0.6381;4;8;0.2077;0.4209;0.6502;Qwen 2.5-1.5B
ID_4393307698703691;0.2779;0.3366;0.2000;0.2000;0.2500;0.0526;0.1053;0.2632;0.0632;0.2800;0.5290;3;6;0.1000;0.5067;0.5888;Qwen 2.5-1.5B
ID_4735276653354808;0.3388;0.3549;0.4000;0.5000;0.3500;0.1111;0.2778;0.3889;0.1602;0.4281;0.6211;5;8;0.2123;0.4652;0.5859;Qwen 2.5-1.5B
ID_8858800699425352;0.5713;0.6525;0.8000;0.7000;0.6500;0.1379;0.2414;0.4483;0.2135;0.4534;0.6823;7;15;0.3638;0.6472;0.6381;Qwen 2.5-1.5B
ID_8393091904397047;0.2064;0.2616;0.0000;0.3000;0.3000;0.0000;0.1500;0.3000;0.0346;0.6809;0.7005;3;6;0.0862;0.8404;0.6618;Qwen 2.5-1.5B
ID_0654750186618555;0.5745;0.4112;1.0000;0.6000;0.3500;0.1786;0.2143;0.2500;0.2024;0.5923;0.6086;6;7;0.2155;0.6094;0.6786;Qwen 2.5-1.5B
ID_7821202163306775;0.2702;0.2467;0.2000;0.2000;0.2000;0.0526;0.1053;0.2105;0.0643;0.1589;0.6535;4;6;0.0898;0.2243;0.6693;Qwen 2.5-1.5B
ID_1966638146185479;0.5200;0.3541;0.6000;0.4000;0.2000;0.1034;0.1379;0.1379;0.1102;0.5141;0.6924;4;5;0.1102;0.5141;0.6271;Qwen 2.5-1.5B
ID_9670001528699130;0.5948;0.4486;1.0000;0.5000;0.3500;0.1786;0.1786;0.2500;0.1786;0.4259;0.7061;5;7;0.2060;0.5483;0.6689;Qwen 2.5-1.5B
ID_6751513272539561;0.0920;0.0934;0.0000;0.2000;0.1500;0.0000;0.0741;0.1111;0.0115;0.1399;0.8185;2;3;0.0181;0.3257;0.8005;Qwen 2.5-1.5B
ID_2529689139869418;0.1584;0.1872;0.2000;0.2000;0.2500;0.0227;0.0455;0.1136;0.0102;0.1839;0.6448;2;5;0.0275;0.3174;0.6972;Qwen 2.5-1.5B
ID_3413970389346369;0.2162;0.1978;0.2000;0.2000;0.1500;0.0588;0.1176;0.1765;0.0784;0.3376;0.6365;3;4;0.0945;0.3885;0.6640;Qwen 2.5-1.5B
ID_4655532473617635;0.5919;0.4389;0.6000;0.5000;0.3500;0.1200;0.2000;0.2800;0.1557;0.3236;0.5821;5;8;0.1916;0.3508;0.5860;Qwen 2.5-1.5B
ID_8401671962644482;0.0612;0.0446;0.0000;0.1000;0.0500;0.0000;0.0303;0.0303;0.0038;0.1748;0.7901;2;3;0.0038;0.2124;0.7648;Qwen 2.5-1.5B
ID_0398100561592326;0.5942;0.4571;0.6000;0.6000;0.4000;0.0588;0.1176;0.1569;0.0858;0.4068;0.6322;6;8;0.1075;0.4845;0.6201;Qwen 2.5-1.5B
ID_8333591932027056;0.1795;0.3188;0.2000;0.2000;0.4000;0.0312;0.0625;0.2500;0.0182;0.6087;0.7398;2;8;0.0759;0.6770;0.6754;Qwen 2.5-1.5B
ID_2194175558834284;0.3500;0.3841;0.2000;0.3000;0.3500;0.0345;0.1034;0.2414;0.0525;0.2164;0.7197;3;7;0.1037;0.2222;0.5690;Qwen 2.5-1.5B
ID_3769826743537934;0.4924;0.4028;0.6000;0.6000;0.4000;0.0857;0.1714;0.2286;0.1114;0.3111;0.6602;6;10;0.1456;0.4111;0.7136;Qwen 2.5-1.5B
ID_3989136572460030;0.3392;0.2700;0.6000;0.3000;0.1500;0.1579;0.1579;0.1579;0.1447;0.3640;0.2135;4;4;0.1447;0.3640;0.2077;Qwen 2.5-1.5B
ID_0883514984489904;0.1246;0.1011;0.2000;0.2000;0.1000;0.0667;0.1333;0.1333;0.0467;0.3372;0.6019;2;2;0.0467;0.3372;0.6201;Qwen 2.5-1.5B
ID_5783141369706484;0.3589;0.4397;1.0000;0.5000;0.4500;0.1613;0.1613;0.2903;0.1613;0.4748;0.6516;5;9;0.2181;0.4973;0.7154;Qwen 2.5-1.5B
ID_4724455372300363;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0581;0.1139;0;0;0.0000;0.0632;0.1099;Qwen 2.5-1.5B
ID_4351583784137968;0.3252;0.3298;0.2000;0.3000;0.2500;0.0385;0.1154;0.1923;0.0417;0.2351;0.4130;3;6;0.0623;0.3506;0.5283;Qwen 2.5-1.5B
ID_3595605534544460;0.4627;0.3684;0.6000;0.6000;0.4000;0.0732;0.1463;0.1951;0.0914;0.1368;0.5423;6;8;0.1144;0.1526;0.5733;Qwen 2.5-1.5B
ID_7445996639798624;0.3266;0.3262;0.4000;0.4000;0.4000;0.0526;0.1053;0.2105;0.0730;0.4197;0.7205;4;9;0.1199;0.4558;0.7121;Qwen 2.5-1.5B
ID_8897713171950671;0.2249;0.1848;0.4000;0.3000;0.2000;0.0606;0.0909;0.1212;0.0336;0.0785;0.6336;3;4;0.0446;0.0885;0.6732;Qwen 2.5-1.5B
ID_3350273914280971;0.5309;0.5075;0.4000;0.2000;0.1500;0.2857;0.2857;0.4286;0.2143;0.1061;0.7782;5;6;0.2532;0.1288;0.7415;Qwen 2.5-1.5B
ID_5994153651109853;0.0679;0.0547;0.2000;0.1000;0.0500;0.0556;0.0556;0.0556;0.0111;0.1319;0.7327;2;2;0.0111;0.1538;0.7278;Qwen 2.5-1.5B
ID_4643189791834470;0.2527;0.2875;0.4000;0.3000;0.3500;0.0455;0.0682;0.1591;0.0409;0.1798;0.6851;3;7;0.0758;0.2022;0.6790;Qwen 2.5-1.5B
ID_0574180390413250;0.6282;0.5866;0.6000;0.6000;0.5500;0.0577;0.1154;0.2115;0.0905;0.0726;0.7358;6;11;0.1506;0.0787;0.7323;Qwen 2.5-1.5B
ID_9242177701163550;0.2457;0.1663;0.2000;0.3000;0.1500;0.0526;0.1579;0.1579;0.0482;0.0600;0.7551;3;3;0.0482;0.3800;0.7265;Qwen 2.5-1.5B
ID_3429432950576137;0.1450;0.1631;0.2000;0.3000;0.2500;0.0233;0.0698;0.1163;0.0190;0.0640;0.7556;3;5;0.0321;0.1040;0.7956;Qwen 2.5-1.5B
ID_7523068114278574;0.3725;0.2961;0.4000;0.2000;0.2500;0.0645;0.0645;0.1613;0.0645;0.2720;0.7066;3;6;0.0885;0.2747;0.6855;Qwen 2.5-1.5B
ID_0588546982625730;0.3558;0.4105;0.2000;0.3000;0.4000;0.0238;0.0714;0.1905;0.0377;0.4599;0.5941;3;8;0.0862;0.5116;0.6345;Qwen 2.5-1.5B
ID_2030746662248842;0.4822;0.4300;0.6000;0.5000;0.4000;0.0833;0.1389;0.2222;0.1035;0.4835;0.7207;6;9;0.1407;0.4961;0.6704;Qwen 2.5-1.5B
ID_2248844091470333;0.0943;0.0645;0.2000;0.1000;0.0500;0.0312;0.0312;0.0312;0.0312;0.3496;0.6330;1;1;0.0312;0.4071;0.7255;Qwen 2.5-1.5B
ID_3752951275341381;0.5537;0.4247;0.4000;0.6000;0.4000;0.0541;0.1622;0.2162;0.0999;0.3662;0.5917;6;8;0.1278;0.3991;0.5905;Qwen 2.5-1.5B
ID_9859511150127352;0.4885;0.3526;0.6000;0.4000;0.2500;0.0968;0.1290;0.1613;0.0909;0.5876;0.6337;4;5;0.1033;0.6311;0.7041;Qwen 2.5-1.5B
ID_0967035318418472;0.1860;0.2238;0.4000;0.2000;0.2500;0.0455;0.0455;0.1136;0.0265;0.1346;0.6093;2;5;0.0431;0.2799;0.6793;Qwen 2.5-1.5B
ID_4767998352165705;0.4983;0.3975;0.6000;0.6000;0.4000;0.0667;0.1333;0.1778;0.0723;0.1284;0.6301;6;8;0.0992;0.1835;0.6939;Qwen 2.5-1.5B
ID_8045962313218352;0.2717;0.2620;0.2000;0.2000;0.1500;0.0500;0.1000;0.1500;0.0643;0.3264;0.7300;2;3;0.0731;0.4097;0.7226;Qwen 2.5-1.5B
ID_0164449213607380;0.5696;0.4556;1.0000;0.5000;0.3000;0.2273;0.2273;0.2727;0.2273;0.3758;0.6603;5;8;0.2483;0.3893;0.6837;Qwen 2.5-1.5B
ID_2680905746363331;0.5856;0.5388;0.6000;0.3000;0.1500;0.7500;0.7500;0.7500;0.5667;0.3133;0.7160;3;5;0.5667;0.3494;0.7164;Qwen 2.5-1.5B
ID_7305428791149745;0.2900;0.1983;0.6000;0.3000;0.1500;0.1500;0.1500;0.1500;0.0717;0.2303;0.6407;3;3;0.0717;0.2303;0.6407;Qwen 2.5-1.5B
ID_7464190101117707;0.4679;0.3718;0.4000;0.3000;0.1500;0.1111;0.1667;0.1667;0.1164;0.3750;0.7012;5;5;0.1164;0.3850;0.7213;Qwen 2.5-1.5B
ID_4713778521629486;0.1418;0.1394;0.2000;0.1000;0.0500;0.0769;0.0769;0.0769;0.0256;0.0492;0.6948;2;4;0.0256;0.0574;0.7433;Qwen 2.5-1.5B
ID_6841118121493906;0.2975;0.2066;0.2000;0.2000;0.1500;0.0312;0.0625;0.0938;0.0382;0.0739;0.5266;3;4;0.0437;0.2379;0.6642;Qwen 2.5-1.5B
ID_7881527576747420;0.3757;0.3990;0.4000;0.4000;0.4000;0.0606;0.1212;0.2424;0.0576;0.3299;0.8321;4;8;0.1158;0.4670;0.7811;Qwen 2.5-1.5B
ID_8080838290715777;0.6589;0.5856;0.8000;0.6000;0.5500;0.1026;0.1538;0.2821;0.1363;0.5223;0.5750;6;11;0.2166;0.5491;0.6026;Qwen 2.5-1.5B
ID_4678263012118887;0.0394;0.1158;0.2000;0.1000;0.1500;0.0556;0.0556;0.1667;0.0111;0.3333;0.7733;1;5;0.0289;0.5333;0.7806;Qwen 2.5-1.5B
ID_1528177121436914;0.1793;0.2110;0.2000;0.3000;0.2500;0.0345;0.1034;0.1724;0.0297;0.2533;0.6948;3;5;0.0537;0.3712;0.6835;Qwen 2.5-1.5B
ID_8455588138553589;0.1855;0.1630;0.4000;0.3000;0.2000;0.0870;0.1304;0.1739;0.0525;0.4523;0.6303;3;4;0.0650;0.4573;0.6249;Qwen 2.5-1.5B
ID_8280035478871760;0.2808;0.2206;0.4000;0.2000;0.1500;0.0541;0.0541;0.0811;0.0450;0.0411;0.7399;3;5;0.0501;0.0665;0.7172;Qwen 2.5-1.5B
ID_8655706520516310;0.8243;0.6060;0.8000;0.9000;0.5500;0.1081;0.2432;0.2973;0.2258;0.2025;0.6661;9;12;0.2595;0.2278;0.6585;Qwen 2.5-1.5B
ID_9362702262041806;0.4738;0.3106;0.6000;0.4000;0.2000;0.0909;0.1212;0.1212;0.0990;0.4545;0.6498;4;5;0.0990;0.4672;0.7034;Qwen 2.5-1.5B
ID_4341858493092611;0.2336;0.1536;0.2000;0.1000;0.0500;0.0400;0.0400;0.0400;0.0400;0.2987;0.7024;2;2;0.0400;0.2987;0.7141;Qwen 2.5-1.5B
ID_0353944603330456;0.3881;0.3377;0.6000;0.6000;0.4500;0.0517;0.1034;0.1552;0.0616;0.9431;0.6523;6;9;0.0909;0.9431;0.6859;Qwen 2.5-1.5B
ID_1263334983122560;0.1510;0.1653;0.2000;0.1000;0.1000;0.0476;0.0476;0.0952;0.0238;0.3902;0.6984;2;4;0.0306;0.4878;0.6639;Qwen 2.5-1.5B
ID_6319604227674654;0.2895;0.2780;0.2000;0.2000;0.2500;0.0303;0.0606;0.1515;0.0379;0.0927;0.5831;2;5;0.0656;0.0927;0.4322;Qwen 2.5-1.5B
ID_6815299644750648;0.2248;0.3090;0.0000;0.1000;0.1000;0.0000;0.2000;0.4000;0.0286;0.5378;0.7042;4;8;0.0486;0.6705;0.7245;Qwen 2.5-1.5B
ID_7276765928582051;0.2201;0.1420;0.2000;0.1000;0.0500;0.0333;0.0333;0.0333;0.0333;0.0304;0.6850;1;1;0.0333;0.0927;0.6391;Qwen 2.5-1.5B
ID_0654596992211296;0.2833;0.2516;0.2000;0.4000;0.3000;0.0345;0.1379;0.2069;0.0531;0.1341;0.7239;4;6;0.0760;0.2402;0.7045;Qwen 2.5-1.5B
ID_0852938701434556;0.1311;0.1118;0.2000;0.1000;0.0500;0.0769;0.0769;0.0769;0.0256;0.0963;0.7230;3;3;0.0256;0.1037;0.7091;Qwen 2.5-1.5B
ID_9482625774233084;0.0739;0.2559;0.0000;0.1000;0.2000;0.0000;0.1250;0.5000;0.0156;0.5811;0.7301;3;8;0.0927;0.6622;0.7472;Qwen 2.5-1.5B
ID_0055080134892269;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0980;0.7152;0;0;0.0000;0.2859;0.7096;Qwen 2.5-1.5B
ID_4006510528939253;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0156;0.6991;0;0;0.0000;0.0156;0.6841;Qwen 2.5-1.5B
ID_8922470135347131;0.0105;0.0077;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0044;0.6353;1;1;0.0000;0.0044;0.6607;Qwen 2.5-1.5B
ID_4280649883963631;0.3917;0.3206;0.4000;0.4000;0.3000;0.0714;0.1429;0.2143;0.0748;0.0987;0.7019;4;6;0.0974;0.1250;0.6989;Qwen 2.5-1.5B
ID_7315358137176715;0.3024;0.2161;0.2000;0.5000;0.3000;0.0208;0.1042;0.1250;0.0471;0.6223;0.5892;5;6;0.0585;0.6330;0.6614;Qwen 2.5-1.5B
ID_0473342349140026;0.3606;0.3433;0.4000;0.5000;0.3500;0.0741;0.1852;0.2593;0.0909;0.3452;0.7015;5;7;0.1185;0.3909;0.7479;Qwen 2.5-1.5B
ID_5557224649687028;0.3775;0.2436;0.2000;0.3000;0.1500;0.0435;0.1304;0.1304;0.0688;0.2596;0.7548;5;5;0.0688;0.2885;0.6911;Qwen 2.5-1.5B
ID_4643608666899616;0.5481;0.3702;0.6000;0.6000;0.3500;0.0698;0.1395;0.1628;0.0866;0.4803;0.7181;6;7;0.1002;0.5394;0.7379;Qwen 2.5-1.5B
ID_6499108085922209;0.0379;0.0800;0.2000;0.1000;0.1000;0.0500;0.0500;0.1000;0.0100;0.0752;0.7557;1;2;0.0183;0.1416;0.7438;Qwen 2.5-1.5B
ID_6212006974231025;0.4526;0.3969;0.4000;0.5000;0.4000;0.0513;0.1282;0.2051;0.0608;0.2553;0.6942;6;9;0.0945;0.2766;0.7175;Qwen 2.5-1.5B
ID_8079423496391852;0.4937;0.3186;0.6000;0.5000;0.2500;0.0698;0.1163;0.1163;0.0789;0.2121;0.6518;5;5;0.0789;0.2494;0.6193;Qwen 2.5-1.5B
ID_2725348719800518;0.1389;0.0950;0.2000;0.1000;0.0500;0.0370;0.0370;0.0370;0.0185;0.0421;0.6459;1;1;0.0185;0.0550;0.6868;Qwen 2.5-1.5B
ID_0720020819590155;0.1099;0.1752;0.2000;0.2000;0.3000;0.0286;0.0571;0.1714;0.0139;0.5946;0.5879;2;6;0.0502;0.6081;0.4136;Qwen 2.5-1.5B
ID_4755946475264985;0.4690;0.3027;0.6000;0.3000;0.1500;0.0938;0.0938;0.0938;0.0938;0.3517;0.2047;3;3;0.0938;0.3517;0.2047;Qwen 2.5-1.5B
ID_9361477493709726;0.0943;0.0763;0.2000;0.1000;0.0500;0.0323;0.0323;0.0323;0.0323;0.0224;0.6387;1;1;0.0323;0.0314;0.6953;Qwen 2.5-1.5B
ID_5424781102486268;0.1100;0.1065;0.2000;0.1000;0.1000;0.0294;0.0294;0.0588;0.0098;0.0732;0.6889;1;2;0.0137;0.1830;0.7313;Qwen 2.5-1.5B
ID_5760422122697584;0.0943;0.0632;0.2000;0.1000;0.0500;0.0256;0.0256;0.0256;0.0256;0.0428;0.5849;1;1;0.0256;0.0517;0.6443;Qwen 2.5-1.5B
ID_2034064321016097;0.5975;0.5406;0.8000;0.5000;0.3000;0.2667;0.3333;0.4000;0.3089;0.1813;0.6076;5;7;0.3453;0.2779;0.6784;Qwen 2.5-1.5B
ID_8486464868891415;0.5414;0.4529;0.6000;0.6000;0.4000;0.1250;0.2500;0.3333;0.2034;0.2313;0.6863;6;8;0.2438;0.4062;0.6763;Qwen 2.5-1.5B
ID_3668865753002430;0.2339;0.2799;0.2000;0.2000;0.2000;0.1250;0.2500;0.5000;0.0563;0.3689;0.6610;5;7;0.1090;0.4878;0.6495;Qwen 2.5-1.5B
ID_0277415539607307;0.6332;0.5018;0.6000;0.6000;0.4500;0.0909;0.1818;0.2727;0.1285;0.3027;0.6618;6;10;0.1793;0.3640;0.6304;Qwen 2.5-1.5B
ID_7259294879683133;0.4100;0.3168;0.6000;0.4000;0.3000;0.0667;0.0889;0.1333;0.0525;0.1679;0.7692;4;6;0.0693;0.2964;0.7394;Qwen 2.5-1.5B
ID_7272998564858059;0.3011;0.3449;0.4000;0.5000;0.4000;0.0690;0.1724;0.2759;0.1030;0.0227;0.7292;5;8;0.1514;0.1364;0.7303;Qwen 2.5-1.5B
ID_7090419604571199;0.0784;0.1411;0.2000;0.1000;0.1000;0.0769;0.0769;0.1538;0.0385;0.1293;0.5411;2;5;0.0513;0.1640;0.5848;Qwen 2.5-1.5B
ID_6066310198344526;0.0000;0.0232;0.0000;0.0000;0.0500;0.0000;0.0000;0.0556;0.0000;0.2286;0.5310;0;1;0.0051;0.2625;0.4729;Qwen 2.5-1.5B
ID_3971663510252293;0.2489;0.1876;0.4000;0.2000;0.1000;0.1111;0.1111;0.1111;0.0648;0.1980;0.6332;2;2;0.0648;0.2257;0.6103;Qwen 2.5-1.5B
ID_1050516524103988;0.4690;0.3506;0.6000;0.3000;0.1500;0.1364;0.1364;0.1364;0.1364;0.4537;0.2637;3;3;0.1364;0.4537;0.2637;Qwen 2.5-1.5B
ID_0585283327853481;0.4902;0.4379;0.8000;0.4000;0.3000;0.1250;0.1250;0.1875;0.1109;0.0857;0.6970;4;6;0.1333;0.0901;0.7130;Qwen 2.5-1.5B
ID_1409610093547012;0.3737;0.3703;0.6000;0.4000;0.3000;0.1304;0.1739;0.2609;0.1486;0.5023;0.6848;5;8;0.1830;0.5023;0.5951;Qwen 2.5-1.5B
ID_3033400086575581;0.3369;0.2661;0.2000;0.2000;0.1000;0.0357;0.0714;0.0714;0.0476;0.3169;0.6736;2;2;0.0476;0.3169;0.7059;Qwen 2.5-1.5B
ID_2714004273523549;0.5384;0.4629;0.6000;0.4000;0.3500;0.0612;0.0816;0.1429;0.0714;0.2025;0.7020;4;8;0.0981;0.2629;0.6752;Qwen 2.5-1.5B
ID_3274735424220270;0.4688;0.4798;0.6000;0.4000;0.4500;0.1000;0.1333;0.3000;0.1057;0.2965;0.6726;4;10;0.1777;0.3722;0.6609;Qwen 2.5-1.5B
ID_5832250655889116;0.3580;0.2787;0.4000;0.3000;0.2000;0.0667;0.1000;0.1333;0.0833;0.1074;0.5350;3;5;0.0936;0.1879;0.6605;Qwen 2.5-1.5B
ID_0280121582234738;0.3695;0.3145;0.4000;0.6000;0.4000;0.0571;0.1714;0.2286;0.0822;0.3888;0.5972;6;8;0.1167;0.4168;0.6447;Qwen 2.5-1.5B
ID_7248774319455970;0.1112;0.0913;0.2000;0.1000;0.0500;0.2000;0.2000;0.2000;0.0400;0.2473;0.4579;1;1;0.0400;0.2827;0.5369;Qwen 2.5-1.5B
ID_1241656328850074;0.2367;0.3702;0.0000;0.2000;0.1500;0.0000;0.4000;0.6000;0.0694;0.2245;0.5302;4;6;0.1010;0.2551;0.6787;Qwen 2.5-1.5B
ID_7441669258580942;0.2837;0.2139;0.2000;0.2000;0.1500;0.0357;0.0714;0.1071;0.0429;0.3468;0.7103;2;3;0.0492;0.3670;0.7114;Qwen 2.5-1.5B
ID_0477045906733254;0.2363;0.1819;0.6000;0.3000;0.2000;0.0882;0.0882;0.1176;0.0711;0.3455;0.6517;3;4;0.0795;0.3528;0.6829;Qwen 2.5-1.5B
ID_7740917144757410;0.9371;0.7486;1.0000;0.9000;0.6500;0.1190;0.2143;0.3095;0.2063;0.6655;0.4970;10;14;0.2812;0.6908;0.6615;Qwen 2.5-1.5B
ID_5898801580033554;0.2935;0.2058;0.2000;0.2000;0.1500;0.0250;0.0500;0.0750;0.0321;0.2347;0.6303;2;3;0.0384;0.2708;0.6656;Qwen 2.5-1.5B
ID_0034894070455412;0.7156;0.4618;0.8000;0.6000;0.3000;0.1026;0.1538;0.1538;0.1459;0.4906;0.5567;6;6;0.1459;0.4906;0.5567;Qwen 2.5-1.5B
ID_5846645200230520;0.0784;0.1250;0.0000;0.1000;0.1500;0.0000;0.0256;0.0769;0.0043;0.0374;0.7042;1;3;0.0137;0.0726;0.6898;Qwen 2.5-1.5B
ID_0599337060580753;0.3535;0.2430;0.4000;0.3000;0.2000;0.0488;0.0732;0.0976;0.0423;0.2081;0.6835;4;5;0.0484;0.4865;0.6830;Qwen 2.5-1.5B
ID_8860487726074063;0.5488;0.4253;0.8000;0.4000;0.3500;0.1212;0.1212;0.2121;0.1076;0.5755;0.6740;5;9;0.1457;0.6132;0.6577;Qwen 2.5-1.5B
ID_4894706050600687;0.0884;0.0926;0.2000;0.1000;0.1000;0.0588;0.0588;0.1176;0.0118;0.2137;0.4829;1;2;0.0180;0.2393;0.5961;Qwen 2.5-1.5B
ID_4273689617987878;0.2637;0.2967;0.4000;0.2000;0.2500;0.0741;0.0741;0.1852;0.0333;0.3698;0.6171;6;10;0.0609;0.4309;0.6644;Qwen 2.5-1.5B
ID_4016576596215504;0.0000;0.0355;0.0000;0.0000;0.0500;0.0000;0.0000;0.0263;0.0000;0.0048;0.6806;0;1;0.0018;0.0813;0.7284;Qwen 2.5-1.5B
ID_1450381701086387;0.4069;0.3960;0.4000;0.4000;0.4000;0.0606;0.1212;0.2424;0.0677;0.5652;0.6745;4;8;0.1248;0.5870;0.7582;Qwen 2.5-1.5B
ID_3569531507114017;0.2122;0.1704;0.2000;0.2000;0.1500;0.0294;0.0588;0.0882;0.0231;0.3557;0.6818;2;3;0.0280;0.4175;0.6581;Qwen 2.5-1.5B
ID_7707689065994575;0.1284;0.0984;0.2000;0.2000;0.1000;0.0500;0.1000;0.1000;0.0292;0.2266;0.4037;2;2;0.0292;0.2266;0.4037;Qwen 2.5-1.5B
ID_7069264281185562;0.4690;0.3027;0.6000;0.3000;0.1500;0.0833;0.0833;0.0833;0.0833;0.1066;0.6585;3;3;0.0833;0.1510;0.7417;Qwen 2.5-1.5B
ID_8413008847105670;0.7631;0.4925;0.8000;0.7000;0.3500;0.1176;0.2059;0.2059;0.1762;0.1744;0.7478;7;7;0.1762;0.1744;0.7297;Qwen 2.5-1.5B
